"id","comment_text","NOT","HOF"
hasoc_english_310786,"Name any minister or MLA/MP whose son is working in ARMY/BSF/CRPF or has sacrificed their lives for the nation while serving at the border? 2. Name any minister or MLA/MP whose children are going to government schools? 3. Name any minister or MLA/MP whose family is treated in common government hospitals and not big private hospitals? 4. Name any minister or MLA/MP whose children do not own big luxurious cars/homes millions of rupees? 5. Name any minister or MLA/MP whose family has not visited abroad on taxpayer’s money? 6. Name any minister or MLA/MP whose family do not stay in 5 star hotels when they visit other states within the country.  7. Name any minister or MLA/MP whose family couldn’t get a railway or plane ticket even an hour before.  There is a big such list. They can make us fool by saying all people are equal, but the reality is what we all know and experience.",1,0
hasoc_english_310787,"Bt massive win? Seriously?",0,1
hasoc_english_310788,"Now this idiot realises truth after being slave of a Single family rule , who destroyed our nation all these years !!!!!!!!!!!!!!!!!",0,1
hasoc_english_310789,"Hi Anuj, can I have your view on Balkrishan Industries and Sun Pharma.",1,0
hasoc_english_310790,"Mr. Macchiwala I have spoken to Muslims in Gujrat and they were thankful to him because he saved their lives. I don't know where do you get this idea that Modi is responsible for riots.",0,1
hasoc_english_310791,"Sir you have open the doors of competition in the telecom market... Good bless you..",1,0
hasoc_english_310792,"Govt has to care of Army more than RSS . Else it will be RSS vs Indian Army  ?",0,1
hasoc_english_310793,"Is actually Kassab hanged and died natural death out of Dengue? We have doubt and govt should release video evidence to prove that Kassab was actually hanged.",1,0
hasoc_english_310794,"First of all finish these so called intellectual who are supporting anti-national",1,0
hasoc_english_310795,"Please don't change, kujliwal is needed for BJP just like Rahul Gandi",1,0
hasoc_english_310796,"it's 2PM already  but program is still not aired.",1,0
hasoc_english_310797,"Why Linux is free and virus proof? Why microsoft windows so expensive? Why it is not virus proof.? Why all PC manufaturers prefer microsoft windows over linux ?",1,0
hasoc_english_310798,"Tow terrorst killd at bouder...indian army is a terrorst mob",0,1
hasoc_english_310799,"I have a question for you sir. Can you please name the temple please also which Kashmiri Pandits are chanting bhajans?",0,1
hasoc_english_310800,"You are great n no doubt we are with you",1,0
hasoc_english_310801,"Also according to her feminists who are "aggressive" are comparable to Nazis. Does she even know who Nazis were and what happened during the Holocaust? Is she really comparing "aggressive feminism" to genocide?",0,1
hasoc_english_310802,"Pakistan is sending dead bodies to India .. :D like yesterday attack",1,0
hasoc_english_310803,"Invested in technology to secure transactions, differentiate bank from other players: Shikha Sharma",1,0
hasoc_english_310804,"In graduation there is a sub.  Of Political science. If u knw thn this pist opinion poll playing very important role in terms of propaganda, to set people mind.",1,0
hasoc_english_310805,"And watch it 24/7 , and dont watch anything else",0,1
hasoc_english_310806,"Nonsense",0,1
hasoc_english_310807,"Revenue projections have to be owned by minister irrespective of projections that is given by industry. That is the only perspective. He should think of scenario building and contingencies in case projections. That is the business perspective. He has to get beyond of self glorification and just own up his budgets",1,0
hasoc_english_310808,"The country who has an illiterate pm like modi what the people can expect from him  People are dying in india without home and food but pm busy in making adhaar card for animal  It's really a shameful situation for 125 crore indian",0,1
hasoc_english_310809,"Anna you don't see the corruption of BJP and Congress that's happening from past 60 years ??",0,1
hasoc_english_310810,"Could you Ask Vishal on his Views on Automation and Artifical Intelligence on how to reskill people",1,0
hasoc_english_310811,"mah govt itself is at loss of 25-30% annual revenue, plus this will increase unemployement, they are planning to rope in some km area of highway under concerned municipal dept, bars and shops in mumbai are already working. Everyone knows govt will litreally go bankrupt without this industry such is the revenue from it",1,0
hasoc_english_310812,"Vishnu Sreevalsan on this mother's day you can greet them. "Hope your mummy stays yummy this mother's day.",0,1
hasoc_english_310813,"#ENTERTAINMENT | After #NiaSharma was slut-shamed for posting a music video, the actor had the perfect response: she posted a second video!",0,1
hasoc_english_310814,"Call in the airforce and bomb the hell out of dantewada",0,1
hasoc_english_310815,"Crocodile tears.",0,1
hasoc_english_310816,"It takes quite a while for mkts to consolidate. If u want cash immediately, get married to someone in the Q and avail Rs. 2.5 lakhs cash. Don't forget to invite Bank Branch Manager for the wedding to enable confirmation!!!",1,0
hasoc_english_310817,"Friends ..stop giving so much importance to these fools...Chachunder, just....",0,1
hasoc_english_310818,"How come all the script that's mention on cnbc 20/20 never makes it tht",1,0
hasoc_english_310819,"JAMMU & KASHMIR STATE NEED BUSINESS CORRIDOR "  Now j&k state people are in excitement and they were misguided by infiltrators. Since 10 days I got thousands of reply's received from j&k state people and some of Pakistan people's  which was I wrote thesis, regarding intolerance in j&k state.  Here some people are depend by terrorist Organisations and Pakistan MILITENTS and other Anti National Elements. Now they people are making  stone pelting on Army and Police and they raised slogans favor to Anti National attitude and wearing ISIS dressess and with Pakistan flags.  J&K State students need to get admissions in South INDIA Collages because there is no mutual understanding and interaction between j&k state and South states, In my verdict this is the big salvation for intolerance.  Need marriage proposals between South and North with j&k state people.  J&K State suffer by Lobour Acts and implementations because there is no route map for life survive with good opportunities this is the major problem in j&k State that's why teenagers following unlawful Act.  Need Industrial Hub in J&K state for better earnings.  I request to Prime Minister MODI Ji that, please bring the new reforms for j&k state for better future to our Citizens....Jai Hind   S V P YADAV Journalist +918019563514",0,1
hasoc_english_310820,"Should be stopped",0,1
hasoc_english_310821,"Yes",1,0
hasoc_english_310822,"They will now transform into the bike... I just know it... Human transformers!",0,1
hasoc_english_310823,"Sir u Carry on! India now understand who are fake",0,1
hasoc_english_310824,"Pakistan on Monday rejected India's accusation that it killed two soldiers in "unprovoked" firing and mutilated their bodies near the Line of Control in Jammu and Kashmi #drama",1,0
hasoc_english_310825,"In other words, Indian Army is saying Pakistani soldiers went across the LoC into Indian side, Mutilated the bodies of two Indian soldiers and came back while no one on the Indian side dared them engage. 😂😂",1,0
hasoc_english_310826,"What was the reason to see upswing in power sector today",1,0
hasoc_english_310827,"He compared it with regard to infant mortality. Having 100% literacy rate doesn't give right to kill infants.",1,0
hasoc_english_310828,"Do some research and ground work.. dude.. media is not giving correct pic.. more than 80% Indian support modi's decision..",1,0
hasoc_english_310829,"Shares prices of Tata sons is going to be  increased",1,0
hasoc_english_310830,"Anirban Kundu  So you are the pesticide",0,1
hasoc_english_310831,"Jio - A change ,aweaome jio ,slap to idea airtel",1,0
hasoc_english_310832,"You proved yourself your mentality. Read comment , understand intellectually. If you don't have any knowledge about visual technology. U should nt novice comment I don't comment about scripts .",1,0
hasoc_english_310833,"Dear Indian Express, I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal.  A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa).  We expect apology from your side for such a mistake.",0,1
hasoc_english_310834,"Congress is f@.ed because  of gandhis, change them make sachin pilot president",0,1
hasoc_english_310835,"It is a darma ..no viletions by pak army.. India army is a presure of unrest in country..",0,1
hasoc_english_310836,"Hi team, i need some help from you, you people coverage everything, please coverage our village please,  i stay in one village, our village still dint get the patta and chitta from our land since 1947, all of the villages got this in india, in entire india only our panchayat dint get the patta and chitta for land, we have around 500 former housed, govt is saying formers are the back bone of india, we do lot of agriculture we dont get any facilities from government, we are struggling lot, please help i have reached lot of MLAs and Ministers they are asking bribe. my number @ 9663387141",0,1
